,Unnamed: 0,Unnamed: 0.1,RTT,Timestamp,New-RTT,Old-RTT
80,80,80,0.004,395,0.006,0.002
81,81,81,0.001,400,0.004,0.003
82,82,82,0.001,405,0.023000000000000003,0.022000000000000002
83,83,83,0.001,410,0.004,0.003
84,84,84,0.001,420,0.003,0.002
85,85,85,0.004,425,0.007,0.003
86,86,86,0.001,430,0.003,0.002
87,87,87,0.002,430,0.004,0.002
88,88,88,0.001,440,0.003,0.002
89,89,89,0.001,445,0.003,0.002
90,90,90,0.002,450,0.004,0.002
91,91,91,0.001,455,0.017,0.016
92,92,92,0.001,460,0.005,0.004
93,93,93,0.002,460,0.004,0.002
94,94,94,0.001,470,0.003,0.002
95,95,95,0.001,475,0.003,0.002
96,96,96,0.002,480,0.004,0.002
97,97,97,0.017,480,0.019000000000000003,0.002
98,98,98,0.001,490,0.004,0.003
99,99,99,0.003,495,0.011,0.008
100,100,100,0.001,495,0.003,0.002
101,101,101,0.001,505,0.003,0.002
102,102,102,0.001,510,0.004,0.003
103,103,103,0.001,515,0.004,0.003
104,104,104,0.001,520,0.004,0.003
105,105,105,0.005,520,0.008,0.003
106,106,106,0.003,525,0.005,0.002
107,107,107,0.001,535,0.003,0.002
108,108,108,0.001,540,0.003,0.002
109,109,109,0.001,545,0.003,0.002
110,110,110,0.001,550,0.007,0.006
111,111,111,0.001,550,0.004,0.003
112,112,112,0.002,560,0.004,0.002
113,113,113,0.01,560,0.013000000000000001,0.003
114,114,114,0.002,570,0.016,0.014000000000000002
115,115,115,0.002,575,0.004,0.002
116,116,116,0.002,580,0.008,0.006
117,117,117,0.001,585,0.003,0.002
118,118,118,0.002,590,0.004,0.002
119,119,119,0.015,590,0.022,0.007
120,120,120,0.001,600,0.003,0.002
121,121,121,0.001,605,0.012,0.011
122,122,122,0.002,605,0.01,0.008
123,123,123,0.001,615,0.004,0.003
124,124,124,0.002,620,0.005,0.003
125,125,125,0.001,625,0.004,0.003
126,126,126,0.002,625,0.020000000000000004,0.018000000000000002
127,127,127,0.002,635,0.004,0.002
128,128,128,0.001,640,0.010000000000000002,0.009000000000000001
129,129,129,0.002,645,0.048,0.046
130,130,130,0.002,650,0.004,0.002
131,131,131,0.001,655,0.004,0.003
132,132,132,0.002,660,0.011,0.009
133,133,133,0.001,660,0.028000000000000004,0.027000000000000003
134,134,134,0.002,665,0.005,0.003
135,135,135,0.001,675,0.003,0.002
136,136,136,0.001,675,0.003,0.002
137,137,137,0.001,685,0.006,0.005
138,138,138,0.001,690,0.003,0.002
139,139,139,0.002,695,0.004,0.002
140,140,140,0.001,700,0.006,0.005
141,141,141,0.002,705,0.004,0.002
142,142,142,0.001,710,0.035,0.034
143,143,143,0.002,715,0.027000000000000003,0.025
144,144,144,0.001,720,0.003,0.002
145,145,145,0.001,725,0.003,0.002
146,146,146,0.001,725,0.014000000000000002,0.013000000000000001
147,147,147,0.001,730,0.004,0.003
148,148,148,0.008,740,0.01,0.002
149,149,149,0.002,745,0.004,0.002
150,150,150,0.001,745,0.004,0.003
151,151,151,0.002,755,0.005,0.003
152,152,152,0.001,760,0.003,0.002
153,153,153,0.002,765,0.004,0.002
154,154,154,0.002,765,0.007,0.005
155,155,155,0.001,775,0.003,0.002
156,156,156,0.001,780,0.003,0.002
157,157,157,0.001,785,0.008,0.007
158,158,158,0.001,790,0.003,0.002
159,159,159,0.002,795,0.005,0.003
160,160,160,0.002,800,0.012000000000000002,0.010000000000000002
161,161,161,0.01,800,0.014,0.004
162,162,162,0.001,805,0.014000000000000002,0.013000000000000001
163,163,163,0.001,810,0.011000000000000003,0.010000000000000002
164,164,164,0.002,820,0.021000000000000005,0.019000000000000003
165,165,165,0.001,825,0.004,0.003
166,166,166,0.001,830,0.003,0.002
167,167,167,0.002,835,0.004,0.002
168,168,168,0.002,840,0.004,0.002
169,169,169,0.001,840,0.010000000000000002,0.009000000000000001
170,170,170,0.002,850,0.004,0.002
171,171,171,0.001,850,0.004,0.003
172,172,172,0.002,860,0.005,0.003
173,173,173,0.002,865,0.004,0.002
174,174,174,0.001,870,0.003,0.002
175,175,175,0.002,870,0.005,0.003
176,176,176,0.001,880,0.003,0.002
177,177,177,0.001,885,0.004,0.003
178,178,178,0.002,885,0.004,0.002
179,179,179,0.001,895,0.021,0.02
180,180,180,0.002,900,0.021000000000000005,0.019000000000000003
181,181,181,0.001,900,0.003,0.002
182,182,182,0.002,905,0.004,0.002
183,183,183,0.001,910,0.020000000000000004,0.019000000000000003
184,184,184,0.001,915,0.003,0.002
185,185,185,0.001,925,0.005,0.004
186,186,186,0.001,930,0.004,0.003
187,187,187,0.002,935,0.004,0.002
188,188,188,0.001,940,0.003,0.002
189,189,189,0.001,945,0.003,0.002
190,190,190,0.002,950,0.017,0.015
191,191,191,0.001,955,0.003,0.002
192,192,192,0.001,960,0.003,0.002
193,193,193,0.001,965,0.003,0.002
194,194,194,0.001,970,0.004,0.003
195,195,195,0.002,975,0.004,0.002
196,196,196,0.016,980,0.018000000000000002,0.002
197,197,197,0.002,985,0.004,0.002
198,198,198,0.001,990,0.003,0.002
199,199,199,0.002,995,0.005,0.003
200,200,200,0.001,995,0.008,0.007
201,201,201,0.022,1005,0.024,0.002
202,202,202,0.004,1010,0.007,0.003
203,203,203,0.001,1015,0.012,0.011
204,204,204,0.001,1020,0.004,0.003
205,205,205,0.001,1025,0.020000000000000004,0.019000000000000003
206,206,206,0.001,1030,0.020000000000000004,0.019000000000000003
207,207,207,0.002,1030,0.004,0.002
208,208,208,0.001,1035,0.004,0.003
209,209,209,0.001,1045,0.009000000000000001,0.008
210,210,210,0.002,1050,0.004,0.002
211,211,211,0.001,1050,0.017,0.016
212,212,212,0.001,1060,0.004,0.003
213,213,213,0.001,1060,0.03,0.028999999999999998
214,214,214,0.001,1065,0.004,0.003
215,215,215,0.001,1075,0.003,0.002
216,216,216,0.002,1080,0.004,0.002
217,217,217,0.001,1085,0.005,0.004
218,218,218,0.001,1090,0.012,0.011
219,219,219,0.001,1095,0.003,0.002
220,220,220,0.001,1100,0.003,0.002
